Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__set__entry
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__stack__entry
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__stream__entry
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__stringLabels__entry
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__string__compare_304
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__string__contains_from_283
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__string__entry
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__string__index_rec_235
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__sys__entry
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__sys__set_signal_127
  0.00      0.07     0.00        1     0.00     0.00  camlStdlib__uchar__entry
  0.00      0.07     0.00        1     0.00     0.00  caml_alloc_array
  0.00      0.07     0.00        1     0.00     0.00  caml_alloc_for_heap
  0.00      0.07     0.00        1     0.00     0.00  caml_classify_float_unboxed
  0.00      0.07     0.00        1     0.00     0.00  caml_debugger_init
  0.00      0.07     0.00        1     0.00     0.00  caml_executable_name
  0.00      0.07     0.00        1     0.00     0.00  caml_ext_table_add
  0.00      0.07     0.00        1     0.00     0.00  caml_ext_table_init
  0.00      0.07     0.00        1     0.00     0.00  caml_format_float
  0.00      0.07     0.00        1     0.00     0.00  caml_init_alloc_for_heap
  0.00      0.07     0.00        1     0.00     0.00  caml_init_atom_table
  0.00      0.07     0.00        1     0.00     0.00  caml_init_backtrace
  0.00      0.07     0.00        1     0.00     0.00  caml_init_custom_operations
  0.00      0.07     0.00        1     0.00     0.00  caml_init_frame_descriptors
  0.00      0.07     0.00        1     0.00     0.00  caml_init_gc
  0.00      0.07     0.00        1     0.00     0.00  caml_init_locale
  0.00      0.07     0.00        1     0.00     0.00  caml_init_major_heap
  0.00      0.07     0.00        1     0.00     0.00  caml_init_signals
  0.00      0.07     0.00        1     0.00     0.00  caml_install_signal_handler
  0.00      0.07     0.00        1     0.00     0.00  caml_lessequal
  0.00      0.07     0.00        1     0.00     0.00  caml_make_free_blocks
  0.00      0.07     0.00        1     0.00     0.00  caml_ml_open_descriptor_in
  0.00      0.07     0.00        1     0.00     0.00  caml_ml_out_channels_list
  0.00      0.07     0.00        1     0.00     0.00  caml_ml_output
  0.00      0.07     0.00        1     0.00     0.00  caml_ml_output_bytes
  0.00      0.07     0.00        1     0.00     0.00  caml_ml_output_char
  0.00      0.07     0.00        1     0.00     0.00  caml_obj_set_tag
  0.00      0.07     0.00        1     0.00     0.00  caml_page_table_initialize
  0.00      0.07     0.00        1     0.00     0.00  caml_parse_ocamlrunparam
  0.00      0.07     0.00        1     0.00    12.94  caml_program
  0.00      0.07     0.00        1     0.00     0.00  caml_putblock
  0.00      0.07     0.00        1     0.00     0.00  caml_realloc_custom_table
  0.00      0.07     0.00        1     0.00     0.00  caml_realloc_ephe_ref_table
  0.00      0.07     0.00        1     0.00     0.00  caml_realloc_ref_table
  0.00      0.07     0.00        1     0.00     0.00  caml_record_backtrace
  0.00      0.07     0.00        1     0.00     0.00  caml_set_minor_heap_size
  0.00      0.07     0.00        1     0.00     0.00  caml_set_signal_action
  0.00      0.07     0.00        1     0.00     0.00  caml_startup_aux
  0.00      0.07     0.00        1     0.00     0.00  caml_startup_common
  0.00      0.07     0.00        1     0.00     0.00  caml_stat_alloc_aligned_noexc
  0.00      0.07     0.00        1     0.00     0.00  caml_stat_resize
  0.00      0.07     0.00        1     0.00     0.00  caml_sys_get_argv
  0.00      0.07     0.00        1     0.00     0.00  caml_sys_get_config
  0.00      0.07     0.00        1     0.00     0.00  caml_sys_getcwd
  0.00      0.07     0.00        1     0.00     0.00  caml_sys_init
  0.00      0.07     0.00        1     0.00     0.00  caml_write_fd
  0.00      0.07     0.00        1     0.00     0.00  fill_hashtable
  0.00      0.07     0.00        1     0.00     0.00  init_frame_descriptors

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 14.29% of 0.07 seconds

index % time    self  children    called     name
                0.00    0.02      83/83          caml_call_gc [2]
[1]     32.7    0.00    0.02      83         caml_garbage_collection [1]
                0.00    0.02      83/110         caml_gc_dispatch [3]
                0.00    0.01      43/58          caml_major_collection_slice [14]
-----------------------------------------------
                                                 <spontaneous>
[2]     32.7    0.00    0.02                 caml_call_gc [2]
                0.00    0.02      83/83          caml_garbage_collection [1]
                0.00    0.00      83/96          caml_process_pending_signals [180]
-----------------------------------------------
                0.00    0.00       1/110         caml_make_vect [19]
                0.00    0.00       6/110         caml_copy_double [29]
                0.00    0.00      20/110         caml_alloc_small [5]
                0.00    0.02      83/110         caml_garbage_collection [1]
[3]     29.3    0.00    0.02     110         caml_gc_dispatch [3]
                0.01    0.01      55/55          caml_empty_minor_heap [4]
                0.00    0.00       3/58          caml_major_collection_slice [14]
                0.00    0.00      55/55          caml_final_do_calls [195]
-----------------------------------------------
                0.01    0.01      55/55          caml_gc_dispatch [3]
[4]     28.6    0.01    0.01      55         caml_empty_minor_heap [4]
                0.00    0.01      55/55          caml_oldify_mopup [18]
                0.00    0.00      55/55          caml_oldify_local_roots [26]
                0.00    0.00     252/125023      caml_oldify_one [13]
                0.00    0.00  138325/138327      caml_ba_finalize [115]
                0.00    0.00     110/721         caml_gc_message [140]
                0.00    0.00      55/55          caml_final_update_minor_roots [197]
                0.00    0.00      55/55          caml_final_empty_young [196]
                0.00    0.00      19/24          caml_adjust_gc_speed [212]
-----------------------------------------------
                0.00    0.00       1/420318      caml_thread_new_descriptor [66]
                0.00    0.00       1/420318      caml_sys_get_argv [72]
                0.00    0.00       1/420318      caml_sys_get_config [73]
                0.00    0.00       2/420318      caml_ml_out_channels_list [52]
                0.00    0.00       2/420318      caml_sys_random_seed [63]
                0.00    0.00      12/420318      caml_obj_dup [45]
                0.00    0.00      50/420318      caml_array_gather [41]
                0.00    0.00      52/420318      unix_error_of_code [39]
                0.00    0.00  140166/420318      caml_make_vect [19]
                0.01    0.00  280031/420318      alloc_custom_gen [12]
[5]     22.6    0.01    0.01  420318         caml_alloc_small [5]
                0.00    0.00      20/110         caml_gc_dispatch [3]
                0.00    0.00      12/58          caml_major_collection_slice [14]
-----------------------------------------------
                0.00    0.01       1/1           caml_start_program [7]
[6]     18.5    0.00    0.01       1         caml_program [6]
                0.00    0.01       1/1           camlDune__exe__Single_coin__entry [9]
                0.00    0.00       1/1           camlStd_exit__entry [50]
                0.00    0.00       1/1           camlStdlib__entry [54]
                0.00    0.00       1/1           camlStdlib__parsing__entry [59]
                0.00    0.00       1/1           camlStdlib__sys__entry [64]
                0.00    0.00       1/1           camlStdlib__random__entry [82]
                0.00    0.00       1/1           camlCamlinternalFormatBasics__entry [319]
                0.00    0.00       1/1           camlStdlib__pervasives__entry [396]
                0.00    0.00       1/1           camlStdlib__seq__entry [410]
                0.00    0.00       1/1           camlStdlib__char__entry [367]
                0.00    0.00       1/1           camlStdlib__uchar__entry [420]
                0.00    0.00       1/1           camlStdlib__list__entry [388]
                0.00    0.00       1/1           camlStdlib__bytes__entry [365]
                0.00    0.00       1/1           camlStdlib__string__entry [417]
                0.00    0.00       1/1           camlStdlib__marshal__entry [390]
                0.00    0.00       1/1           camlStdlib__obj__entry [394]
                0.00    0.00       1/1           camlStdlib__array__entry [360]
                0.00    0.00       1/1           camlStdlib__int__entry [381]
                0.00    0.00       1/1           camlStdlib__int32__entry [379]
                0.00    0.00       1/1           camlStdlib__int64__entry [380]
                0.00    0.00       1/1           camlStdlib__nativeint__entry [393]
                0.00    0.00       1/1           camlStdlib__lexing__entry [386]
                0.00    0.00       1/1           camlStdlib__set__entry [411]
                0.00    0.00       1/1           camlStdlib__map__entry [389]
                0.00    0.00       1/1           camlStdlib__stack__entry [412]
                0.00    0.00       1/1           camlStdlib__queue__entry [404]
                0.00    0.00       1/1           camlCamlinternalLazy__entry [330]
                0.00    0.00       1/1           camlStdlib__lazy__entry [383]
                0.00    0.00       1/1           camlStdlib__stream__entry [413]
                0.00    0.00       1/1           camlStdlib__buffer__entry [362]
                0.00    0.00       1/1           camlCamlinternalFormat__entry [325]
                0.00    0.00       1/1           camlStdlib__printf__entry [399]
                0.00    0.00       1/1           camlStdlib__arg__entry [358]
                0.00    0.00       1/1           camlStdlib__printexc__entry [397]
                0.00    0.00       1/1           camlStdlib__gc__entry [375]
                0.00    0.00       1/1           camlStdlib__digest__entry [369]
                0.00    0.00       1/1           camlStdlib__hashtbl__entry [378]
                0.00    0.00       1/1           camlStdlib__format__entry [372]
                0.00    0.00       1/1           camlStdlib__scanf__entry [408]
                0.00    0.00       1/1           camlStdlib__callback__entry [366]
                0.00    0.00       1/1           camlCamlinternalOO__entry [334]
                0.00    0.00       1/1           camlCamlinternalMod__entry [332]
                0.00    0.00       1/1           camlStdlib__ephemeron__entry [370]
                0.00    0.00       1/1           camlStdlib__filename__entry [371]
                0.00    0.00       1/1           camlStdlib__complex__entry [368]
                0.00    0.00       1/1           camlStdlib__arrayLabels__entry [359]
                0.00    0.00       1/1           camlStdlib__listLabels__entry [387]
                0.00    0.00       1/1           camlStdlib__bytesLabels__entry [363]
                0.00    0.00       1/1           camlStdlib__stringLabels__entry [414]
                0.00    0.00       1/1           camlStdlib__moreLabels__entry [392]
                0.00    0.00       1/1           camlStdlib__bigarray__entry [361]
                0.00    0.00       1/1           camlPpl__Monad__entry [351]
                0.00    0.00       1/1           camlPpl__Primitive_dists__entry [354]
                0.00    0.00       1/1           camlPpl__Dist__entry [341]
                0.00    0.00       1/1           camlPpl__Common__entry [337]
                0.00    0.00       1/1           camlPpl__Importance__entry [346]
                0.00    0.00       1/1           camlPpl__Smc__entry [356]
                0.00    0.00       1/1           camlPpl__Samples__entry [355]
                0.00    0.00       1/1           camlPpl__Enum__entry [343]
                0.00    0.00       1/1           camlPpl__Helpers__entry [345]
                0.00    0.00       1/1           camlPpl__Mh__entry [348]
                0.00    0.00       1/1           camlPpl__Pc__entry [352]
                0.00    0.00       1/1           camlPpl__Inference__entry [347]
                0.00    0.00       1/1           camlPpl__entry [357]
-----------------------------------------------
                                                 <spontaneous>
[7]     18.5    0.00    0.01                 caml_start_program [7]
                0.00    0.01       1/1           caml_program [6]
-----------------------------------------------
                              350500             camlPpl__Dist__sample_504 [8]
                0.01    0.00     100/100         camlPpl__Helpers__loop_675 [10]
[8]     18.5    0.01    0.00     100+350500  camlPpl__Dist__sample_504 [8]
                0.00    0.00   70000/70000       camlPpl__Primitive_dists__fun_4743 [28]
                0.00    0.00   70100/70100       camlPpl__Primitive_dists__fun_4796 [33]
                0.00    0.00   70100/70100       camlPpl__Dist__fun_2542 [31]
                0.00    0.00   70100/70100       camlPpl__Dist__fun_2539 [30]
                0.00    0.00  210400/210504      camlPpl__Dist__return_413 [96]
                0.00    0.00  140100/140100      camlPpl__Primitive_dists__sample_1606 [103]
                0.00    0.00  140100/210008      camlPpl__Dist__bind_415 [98]
                0.00    0.00  140100/540422      caml_apply2 [93]
                0.00    0.00  140100/140178      caml_tuplify2 [102]
                0.00    0.00   70000/70000       camlPpl__Mh__fun_3801 [133]
                0.00    0.00   70000/70000       camlPpl__Mh__fun_3796 [132]
